,tweet_id,tweet,sentiment,tweet_ts
193,6487,    rt     3 iphone apps we will be using at south by southwest interactive    sxsw  sxswi,1,rt 3 iphon app we will be use at south by southwest interact sxsw sxswi
194,9023,apparently  if you google  ad preferences  and you will see what google thinks you will like   seenocreepy  sxsw,1,appar if you googl ad prefer and you will see what googl think you will like seenocreepi sxsw
195,6538,    rt   google launching check in service at  sxsw and providing deals  fmsignal  sxswi,1,rt googl launch check in servic at sxsw and provid deal fmsignal sxswi
196,5648,    coyne   s very own   and   are  sxsw  here   s how to keep up with them while they re on the road  ,1,coyn s veri own and are sxsw here s how to keep up with them while they re on the road
197,3785,and   opens with some tech talk on the apple store and whore pcs  right crowd  they dig   carrie  sxsw,1,and open with some tech talk on the appl store and whore pc right crowd they dig carri sxsw
198,1004,a game to play at swsx    spot non apple electronics   sxsw,1,a game to play at swsx spot non appl electron sxsw
199,6030,    hoot new blog post hootsuite mobile for  sxsw updates for iphone blackberry android  ,1,hoot new blog post hootsuit mobil for sxsw updat for iphon blackberri android
200,6427,    over 100 in line at apple pop up store  everyone waiting for ipads  first guy arrived at    36 degrees then   badges everywhere  sxsw,1,over 100 in line at appl pop up store everyon wait for ipad first guy arriv at 36 degre then badg everywher sxsw
201,3418,  has evolved from novelty game to essential utility  what now       via      sxsw,1,ha evolv from novelti game to essenti util what now via sxsw
202,3260,google goggles   location could tell you  for example  the history of a building you are looking at    augmentedreality  sxsw,2,googl goggl locat could tell you for exampl the histori of a build you are look at augmentedr sxsw
203,1934,  alive and loving it  great talks from jonathan dahl  minimalistprogramming and google  marissa mayer  marissagoogle    sxsw,2,aliv and love it great talk from jonathan dahl minimalistprogram and googl marissa mayer marissagoogl sxsw
204,2030,great recap of a seemingly great  sxsw session  rt   relive the wonder that was the google v bing panel   ,2,great recap of a seemingli great sxsw session rt reliv the wonder that wa the googl v bing panel
205,4016,facebook killers   google circles to be announced at sxsw interactive festival    google  sxsw,1,facebook killer googl circl to be announc at sxsw interact festiv googl sxsw
206,1977,just won an ipad 2 at  sxsw thanks to    fxsw,2,just won an ipad 2 at sxsw thank to fxsw
207,600,   grab the latest   before  sxsw     saytextson ,1,grab the latest befor sxsw saytextson
208,5426,    apple heads to  sxsw  sets up temporary store in austin  ,1,appl head to sxsw set up temporari store in austin
209,4337,good q      to those that purchased ipad 2 at  sxsw  i see more ppl buying white one  why  nice frame for presentations  reading    ,1,good q to those that purchas ipad 2 at sxsw i see more ppl buy white one whi nice frame for present read
210,5546,    before it even begins   apple wins  sxsw   by  ,2,befor it even begin appl win sxsw by
211,8803,the  ogilvy au  sxsw podcast channel is now open for bizness in itunes  subscribe for daily updates  ,1,the ogilvi au sxsw podcast channel is now open for biz in itun subscrib for daili updat
212,3257,  getting his new ipad at the  sxsw flash apple store   ,2,get hi new ipad at the sxsw flash appl store
213,8921,anyone down at  sxsw wanna bring me back a windows foam 7     microsoft,1,anyon down at sxsw wan na bring me back a window foam 7 microsoft
214,4976,  oh  oh  oh  does the ipad come with my  sxsw badge   ,2,oh oh oh doe the ipad come with my sxsw badg
215,4236,4 most valuable apple ipad apps  top critical tasks managed   uber la   all ipad all day  sxsw  ,1,4 most valuabl appl ipad app top critic task manag uber la all ipad all day sxsw
216,3301,haha  google serving pies at the  sxsw booth at     ,1,haha googl serv pie at the sxsw booth at
217,7920,apple sets up  0 square foot temporary store at  sxsw to sell new ipads  test potential       socialmedia  ipad,1,appl set up 0 squar foot temporari store at sxsw to sell new ipad test potenti socialmedia ipad
218,7102,apple is opening up a temporary store in downtown austin for  sxsw   ipad 2 launch     source  statesman com,1,appl is open up a temporari store in downtown austin for sxsw ipad 2 launch sourc statesman com
219,3187,the line for the ipad2 at the pop up apple store has been outlandish the entire week    sxsw,2,the line for the ipad2 at the pop up appl store ha been outlandish the entir week sxsw
220,3401,awwww yeah    rt   congrats to   on winning the last    ipad case for her boyfriend aw     sxsw  cbatsxsw,2,awwww yeah rt congrat to on win the last ipad case for her boyfriend aw sxsw cbatsxsw
221,128,stacks of  ipad2  waiting to be bought at  sxsw  i got mine  no hassle at all  apple handled this perfectly  ,2,stack of ipad2 wait to be bought at sxsw i got mine no hassl at all appl handl thi perfectli
222,1588,yay  rt      flipboard  next platform will be the iphone  ceo   says  sxsw   ,2,yay rt flipboard next platform will be the iphon ceo say sxsw
223,7186, no other reason for apple  continued survival than the existence of god       enchantment   sxsw  sxswi,0,no other reason for appl continu surviv than the exist of god enchant sxsw sxswi
224,2231,marissa mayer  google will connect the digital   physical worlds through mobile      sxsw,1,marissa mayer googl will connect the digit physic world through mobil sxsw
225,7600,google circles  looms  but do google  nerds  get  social   sxsw       via  ,1,googl circl loom but do googl nerd get social sxsw via
226,491,photo  by far  the best  sxsw accessory is an ipad  followed closely by a margarita       ,2,photo by far the best sxsw accessori is an ipad follow close by a margarita
227,8967,started my  sxsw planning last night with the official ipad app   it  a solid resource  but still comes up short for scheduling ,2,start my sxsw plan last night with the offici ipad app it a solid resourc but still come up short for schedul
228,5878,    google to launch major new social network called circles  possibly today     sxsw,1,googl to launch major new social network call circl possibl today sxsw
229,411,check out coyne pr updates from  sxsw   via  ,1,check out coyn pr updat from sxsw via
230,6626,    rt   win an ipad2 by signing up here     sxsw  wantlet,1,rt win an ipad2 by sign up here sxsw wantlet
231,5471,    apple store downtown austin open til midnight   sxsw,1,appl store downtown austin open til midnight sxsw
232,5169,     apple likes it if you pay them  that  what apple likes     barry diller  sxsw    acc   ballroom d   pic    ,1,appl like it if you pay them that what appl like barri diller sxsw acc ballroom d pic
233,8664,cnn to launch  tv everywhere  service for mobile  google tv and computers     sxsw via  ,1,cnn to launch tv everywher servic for mobil googl tv and comput sxsw via
234,7001,these iphone apps will keep you grooving at  sxsw         via   ,2,these iphon app will keep you groov at sxsw via
235,5044,        double fisting at the keynote  sxsw  apple  ,1,doubl fist at the keynot sxsw appl
236,4509, sxsw   indieauthors  sanders   one author talked about technology in their stories  why isnt facebook iphone showing up in stories  ,1,sxsw indieauthor sander one author talk about technolog in their stori whi isnt facebook iphon show up in stori
237,4356,new from moose tracker   google discusses the importance of location with mobile     sxsw,1,new from moos tracker googl discuss the import of locat with mobil sxsw
238,8659,wish i could go   head over to   by 1pm cst today to win vip access to my acoustic solo set at  sxsw tonight,1,wish i could go head over to by 1pm cst today to win vip access to my acoust solo set at sxsw tonight
239,52,    what             edchat  musedchat  sxsw  sxswi  classical  newtwitter,1,what edchat musedchat sxsw sxswi classic newtwitt
240,3644,taking flight away from big apple  nyc nest  barely hatched  startups take flight at sxsw     sxsw  startups,1,take flight away from big appl nyc nest bare hatch startup take flight at sxsw sxsw startup
241,7699,false alarm but could google be blushing  rt   google to launch major new social network called circles    sxsw,1,fals alarm but could googl be blush rt googl to launch major new social network call circl sxsw
242,2116,iphone crashed in front of  sxsw apple pop up   bestworstthingever,3,iphon crash in front of sxsw appl pop up bestworstthingev
243,5949,    great panel w guys fr         google hotpot  social recs def not the end for recs   discotalk  sxsw  sloanxsw,2,great panel w guy fr googl hotpot social rec def not the end for rec discotalk sxsw sloanxsw
244,74,ha ha  rt    sxsw news  yahoo com is loosing search traffic to new site  google com  doubt it will last tho w  that weird name ,1,ha ha rt sxsw news yahoo com is loos search traffic to new site googl com doubt it will last tho w that weird name
245,7900,apple puts popup store at  sxsw to hawk ipad 2   think they will sell one or two    ,2,appl put popup store at sxsw to hawk ipad 2 think they will sell one or two
246,1373, p a r t y i n g   rt     gsd m and google     sitting in a tree    sxsw  gsdm,1,p a r t y i n g rt gsd m and googl sit in a tree sxsw gsdm
247,5185,     if there  one thing sxsw is good for  it  flash mobs and hive think   apple wins  again     sxsw  ipad2  ,2,if there one thing sxsw is good for it flash mob and hive think appl win again sxsw ipad2
248,1762,google  40  of map usage is mobile  seeing a demo of new version of mobile maps  nice   sxsw,2,googl 40 of map usag is mobil see a demo of new version of mobil map nice sxsw
